x-axis,1,2
+3.1350E-03,+7.9951634E+00,+6.8342E-03
+3.1450E-03,+6.9901383E+00,+6.8342E-03
+3.1550E-03,+5.6635051E+00,+6.4322E-03
+3.1650E-03,+4.3368720E+00,+6.4322E-03
+3.1750E-03,+3.2514448E+00,+5.6281E-03
+3.1850E-03,+2.6082288E+00,+6.0302E-03
+3.1950E-03,+2.5680278E+00,+5.6281E-03
+3.2050E-03,+3.2112438E+00,+5.2261E-03
+3.2150E-03,+4.2564700E+00,+5.2261E-03
+3.2250E-03,+5.6233041E+00,+4.8241E-03
+3.2350E-03,+6.9901383E+00,+5.2261E-03
+3.2450E-03,+7.9147614E+00,+4.4221E-03
+3.2550E-03,+8.3971734E+00,+4.4221E-03
+3.2650E-03,+8.3167714E+00,+4.0201E-03
+3.2750E-03,+7.5931533E+00,+4.4221E-03
+3.2850E-03,+6.4273242E+00,+3.6181E-03
+3.2950E-03,+5.1006911E+00,+3.6181E-03
+3.3050E-03,+3.8142589E+00,+3.6181E-03
+3.3150E-03,+2.8896358E+00,+3.2161E-03
+3.3250E-03,+2.5278268E+00,+2.8141E-03
+3.3350E-03,+2.6886308E+00,+2.8141E-03
+3.3450E-03,+3.4926509E+00,+2.4121E-03
+3.3550E-03,+4.6986810E+00,+2.0101E-03
+3.3650E-03,+5.9851132E+00,+2.0101E-03
+3.3750E-03,+7.2715453E+00,+2.0101E-03
+3.3850E-03,+8.0755654E+00,+2.0101E-03
+3.3950E-03,+8.4775754E+00,+1.6080E-03
+3.4050E-03,+8.1961684E+00,+1.2060E-03
+3.4150E-03,+7.4725503E+00,+804.0E-06
+3.4250E-03,+6.2665202E+00,+804.0E-06
+3.4350E-03,+5.0202890E+00,+804.0E-06
+3.4450E-03,+3.8142589E+00,+804.0E-06
+3.4550E-03,+2.8896358E+00,+0.0E+00
+3.4650E-03,+2.4876258E+00,-0.0E+00
+3.4750E-03,+2.6484298E+00,+0.0E+00
+3.4850E-03,+3.3720479E+00,-402.0E-06
+3.4950E-03,+4.4574750E+00,-804.0E-06
+3.5050E-03,+5.6233041E+00,-804.0E-06
+3.5150E-03,+6.8695353E+00,-1.2060E-03
+3.5250E-03,+7.8745604E+00,-1.2060E-03
+3.5350E-03,+8.3569724E+00,-1.2060E-03
+3.5450E-03,+8.3569724E+00,-1.6080E-03
+3.5550E-03,+7.8745604E+00,-2.0101E-03
+3.5650E-03,+6.9097363E+00,-2.0101E-03
+3.5750E-03,+5.7439071E+00,-2.4121E-03
+3.5850E-03,+4.5378770E+00,-2.4121E-03
+3.5950E-03,+3.4926509E+00,-2.8141E-03
+3.6050E-03,+2.7690328E+00,-2.8141E-03
+3.6150E-03,+2.5278268E+00,-3.2161E-03
+3.6250E-03,+2.7288318E+00,-3.2161E-03
+3.6350E-03,+3.4122489E+00,-3.6181E-03
+3.6450E-03,+4.4574750E+00,-3.6181E-03
+3.6550E-03,+5.5831031E+00,-4.0201E-03
+3.6650E-03,+6.7891332E+00,-4.0201E-03
+3.6750E-03,+7.6333543E+00,-4.4221E-03
+3.6850E-03,+8.2363694E+00,-4.4221E-03
+3.6950E-03,+8.3971734E+00,-4.8241E-03
+3.7050E-03,+8.1157664E+00,-4.8241E-03
+3.7150E-03,+7.4323493E+00,-5.2261E-03
+3.7250E-03,+6.4675252E+00,-5.2261E-03
+3.7350E-03,+5.3820981E+00,-5.6281E-03
+3.7450E-03,+4.2564700E+00,-5.6281E-03
+3.7550E-03,+3.3318469E+00,-6.0302E-03
+3.7650E-03,+2.7690328E+00,-6.4322E-03
+3.7750E-03,+2.5278268E+00,-6.4322E-03
+3.7850E-03,+2.7288318E+00,-6.8342E-03
+3.7950E-03,+3.2916458E+00,-6.8342E-03
+3.8050E-03,+4.1358669E+00,-7.2362E-03
+3.8150E-03,+5.1810931E+00,-7.6382E-03
+3.8250E-03,+6.1861182E+00,-7.2362E-03
+3.8350E-03,+7.1911433E+00,-7.6382E-03
+3.8450E-03,+7.8745604E+00,-8.4422E-03
+3.8550E-03,+8.3167714E+00,-8.0402E-03
+3.8650E-03,+8.3971734E+00,-8.4422E-03
+3.8750E-03,+8.1157664E+00,-8.4422E-03
+3.8850E-03,+7.5529523E+00,-8.8442E-03
+3.8950E-03,+6.7087312E+00,-8.8442E-03
+3.9050E-03,+5.7439071E+00,-9.2462E-03
+3.9150E-03,+4.7388820E+00,-9.6482E-03
+3.9250E-03,+3.8544599E+00,-9.6482E-03
+3.9350E-03,+3.1308418E+00,-9.6482E-03
+3.9450E-03,+2.6484298E+00,-10.0503E-03
+3.9550E-03,+2.5278268E+00,-10.0503E-03
+3.9650E-03,+2.6484298E+00,-10.4523E-03
+3.9750E-03,+3.0906408E+00,-10.4523E-03
+3.9850E-03,+3.7740579E+00,-10.8543E-03
+3.9950E-03,+4.5780780E+00,-10.8543E-03
+4.0050E-03,+5.4222991E+00,-11.2563E-03
+4.0150E-03,+6.3871232E+00,-11.2563E-03
+4.0250E-03,+7.1107413E+00,-11.6583E-03
+4.0350E-03,+7.8343594E+00,-11.6583E-03
+4.0450E-03,+8.2363694E+00,-12.0603E-03
+4.0550E-03,+8.3971734E+00,-12.0603E-03
+4.0650E-03,+8.3569724E+00,-12.4623E-03
+4.0750E-03,+8.0353644E+00,-12.4623E-03
+4.0850E-03,+7.5127513E+00,-12.8643E-03
+4.0950E-03,+6.9097363E+00,-12.8643E-03
+4.1050E-03,+6.0655152E+00,-12.8643E-03
+4.1150E-03,+5.2614951E+00,-13.2663E-03
+4.1250E-03,+4.5378770E+00,-13.6683E-03
+4.1350E-03,+3.8142589E+00,-13.2663E-03
+4.1450E-03,+3.2916458E+00,-13.6683E-03
+4.1550E-03,+2.8092338E+00,-13.6683E-03
+4.1650E-03,+2.5680278E+00,-14.0704E-03
+4.1750E-03,+2.5278268E+00,-14.4724E-03
+4.1850E-03,+2.6484298E+00,-14.8744E-03
+4.1950E-03,+2.9700378E+00,-14.8744E-03
+4.2050E-03,+3.4122489E+00,-14.8744E-03
+4.2150E-03,+4.0152639E+00,-14.8744E-03
+4.2250E-03,+4.5378770E+00,-15.2764E-03
+4.2350E-03,+5.2212941E+00,-15.2764E-03
+4.2450E-03,+5.9449122E+00,-15.6784E-03
+4.2550E-03,+6.5881282E+00,-15.6784E-03
+4.2650E-03,+7.1107413E+00,-16.0804E-03
+4.2750E-03,+7.6333543E+00,-16.0804E-03
+4.2850E-03,+7.9951634E+00,-16.0804E-03
+4.2950E-03,+8.2363694E+00,-16.4824E-03
+4.3050E-03,+8.3971734E+00,-16.4824E-03
+4.3150E-03,+8.3569724E+00,-16.4824E-03
+4.3250E-03,+8.2765704E+00,-17.2864E-03
+4.3350E-03,+8.0353644E+00,-16.8844E-03
+4.3450E-03,+7.7539574E+00,-17.2864E-03
+4.3550E-03,+7.3519473E+00,-17.2864E-03
+4.3650E-03,+6.9097363E+00,-17.2864E-03
+4.3750E-03,+6.4273242E+00,-17.6884E-03
+4.3850E-03,+5.9449122E+00,-18.0905E-03
+4.3950E-03,+5.4222991E+00,-18.0905E-03
+4.4050E-03,+4.9398870E+00,-18.0905E-03
+4.4150E-03,+4.4574750E+00,-18.0905E-03
+4.4250E-03,+4.0554649E+00,-18.0905E-03
+4.4350E-03,+3.6936559E+00,-18.8945E-03
+4.4450E-03,+3.3318469E+00,-18.8945E-03
+4.4550E-03,+3.0504398E+00,-19.2965E-03
+4.4650E-03,+2.8092338E+00,-18.8945E-03
+4.4750E-03,+2.6886308E+00,-19.2965E-03
+4.4850E-03,+2.5680278E+00,-19.2965E-03
+4.4950E-03,+2.5278268E+00,-19.2965E-03
+4.5050E-03,+2.5278268E+00,-19.2965E-03
+4.5150E-03,+2.5680278E+00,-19.6985E-03
+4.5250E-03,+2.6886308E+00,-19.6985E-03
+4.5350E-03,+2.8092338E+00,-20.1005E-03
+4.5450E-03,+2.9700378E+00,-20.1005E-03
+4.5550E-03,+3.1308418E+00,-20.5025E-03
+4.5650E-03,+3.3318469E+00,-20.1005E-03
+4.5750E-03,+3.5328519E+00,-20.5025E-03
+4.5850E-03,+3.7338569E+00,-20.5025E-03
+4.5950E-03,+4.0554649E+00,-20.9045E-03
+4.6050E-03,+4.2564700E+00,-20.5025E-03
+4.6150E-03,+4.4976760E+00,-20.9045E-03
+4.6250E-03,+4.6584800E+00,-21.3065E-03
+4.6350E-03,+4.9398870E+00,-21.3065E-03
+4.6450E-03,+5.1810931E+00,-21.7085E-03
+4.6550E-03,+5.3016961E+00,-21.3065E-03
+4.6650E-03,+5.5429021E+00,-21.3065E-03
+4.6750E-03,+5.7037061E+00,-21.3065E-03
+4.6850E-03,+5.8645101E+00,-21.7085E-03
+4.6950E-03,+6.0253142E+00,-21.7085E-03
+4.7050E-03,+6.1057162E+00,-21.7085E-03
+4.7150E-03,+6.2665202E+00,-22.1106E-03
+4.7250E-03,+6.3469222E+00,-22.5126E-03
+4.7350E-03,+6.5077262E+00,-22.1106E-03
+4.7450E-03,+6.5479272E+00,-22.5126E-03
+4.7550E-03,+6.6283292E+00,-22.5126E-03
+4.7650E-03,+6.7087312E+00,-22.5126E-03
+4.7750E-03,+6.7891332E+00,-22.9146E-03
+4.7850E-03,+6.7891332E+00,-22.9146E-03
+4.7950E-03,+6.8293343E+00,-22.9146E-03
+4.8050E-03,+6.7891332E+00,-23.3166E-03
+4.8150E-03,+6.8695353E+00,-22.9146E-03
+4.8250E-03,+6.7891332E+00,-23.3166E-03
+4.8350E-03,+6.8293343E+00,-23.3166E-03
+4.8450E-03,+6.7891332E+00,-23.3166E-03
+4.8550E-03,+6.7891332E+00,-23.3166E-03
+4.8650E-03,+6.7087312E+00,-23.3166E-03
+4.8750E-03,+6.6283292E+00,-23.3166E-03
+4.8850E-03,+6.5881282E+00,-23.3166E-03
+4.8950E-03,+6.5077262E+00,-24.1206E-03
+4.9050E-03,+6.4273242E+00,-23.7186E-03
+4.9150E-03,+6.2665202E+00,-24.1206E-03
+4.9250E-03,+6.1459172E+00,-23.7186E-03
+4.9350E-03,+5.9851132E+00,-24.1206E-03
+4.9450E-03,+5.8645101E+00,-24.1206E-03
+4.9550E-03,+5.7037061E+00,-24.1206E-03
+4.9650E-03,+5.5027011E+00,-24.1206E-03
+4.9750E-03,+5.3418971E+00,-24.1206E-03
+4.9850E-03,+5.1408921E+00,-24.1206E-03
+4.9950E-03,+4.9800880E+00,-24.1206E-03
+5.0050E-03,+4.7388820E+00,-24.5226E-03
+5.0150E-03,+4.4976760E+00,-24.1206E-03
+5.0250E-03,+4.2564700E+00,-24.5226E-03
+5.0350E-03,+4.0152639E+00,-24.5226E-03
+5.0450E-03,+3.7740579E+00,-24.5226E-03
+5.0550E-03,+3.5328519E+00,-24.5226E-03
+5.0650E-03,+3.3720479E+00,-24.9246E-03
+5.0750E-03,+3.1710428E+00,-24.9246E-03
+5.0850E-03,+2.9298368E+00,-24.5226E-03
+5.0950E-03,+2.8092338E+00,-24.9246E-03
+5.1050E-03,+2.6484298E+00,-24.9246E-03
+5.1150E-03,+2.6082288E+00,-24.9246E-03
+5.1250E-03,+2.5278268E+00,-24.9246E-03
+5.1350E-03,+2.5278268E+00,-24.9246E-03
+5.1450E-03,+2.5680278E+00,-24.9246E-03
+5.1550E-03,+2.6484298E+00,-24.9246E-03
+5.1650E-03,+2.8092338E+00,-24.9246E-03
+5.1750E-03,+3.0102388E+00,-24.9246E-03
+5.1850E-03,+3.2916458E+00,-25.3266E-03
+5.1950E-03,+3.6132539E+00,-24.9246E-03
+5.2050E-03,+3.9750629E+00,-24.9246E-03
+5.2150E-03,+4.3770730E+00,-24.9246E-03
+5.2250E-03,+4.8594850E+00,-24.9246E-03
+5.2350E-03,+5.3820981E+00,-25.3266E-03
+5.2450E-03,+5.8645101E+00,-24.9246E-03
+5.2550E-03,+6.3871232E+00,-24.9246E-03
+5.2650E-03,+6.8695353E+00,-24.9246E-03
+5.2750E-03,+7.3117463E+00,-24.9246E-03
+5.2850E-03,+7.6333543E+00,-24.9246E-03
+5.2950E-03,+7.9951634E+00,-24.9246E-03
+5.3050E-03,+8.2363694E+00,-24.9246E-03
+5.3150E-03,+8.3569724E+00,-25.3266E-03
+5.3250E-03,+8.3569724E+00,-24.9246E-03
+5.3350E-03,+8.2363694E+00,-24.9246E-03
+5.3450E-03,+8.0353644E+00,-24.9246E-03
+5.3550E-03,+7.6735553E+00,-24.9246E-03
+5.3650E-03,+7.1911433E+00,-24.9246E-03
+5.3750E-03,+6.5881282E+00,-24.5226E-03
+5.3850E-03,+6.0253142E+00,-24.9246E-03
+5.3950E-03,+5.3820981E+00,-24.9246E-03
+5.4050E-03,+4.6584800E+00,-24.9246E-03
+5.4150E-03,+4.0152639E+00,-24.9246E-03
+5.4250E-03,+3.4926509E+00,-24.9246E-03
+5.4350E-03,+3.0102388E+00,-24.5226E-03
+5.4450E-03,+2.6886308E+00,-24.9246E-03
+5.4550E-03,+2.5278268E+00,-24.5226E-03
+5.4650E-03,+2.5680278E+00,-24.9246E-03
+5.4750E-03,+2.7690328E+00,-24.9246E-03
+5.4850E-03,+3.1710428E+00,-24.5226E-03
+5.4950E-03,+3.6936559E+00,-24.5226E-03
+5.5050E-03,+4.3770730E+00,-24.5226E-03
+5.5150E-03,+5.1810931E+00,-24.1206E-03
+5.5250E-03,+5.9851132E+00,-24.5226E-03
+5.5350E-03,+6.7489322E+00,-24.5226E-03
+5.5450E-03,+7.3921483E+00,-24.5226E-03
+5.5550E-03,+7.9549624E+00,-24.1206E-03
+5.5650E-03,+8.3167714E+00,-24.1206E-03
+5.5750E-03,+8.3971734E+00,-24.1206E-03
+5.5850E-03,+8.2363694E+00,-23.7186E-03
+5.5950E-03,+7.7941584E+00,-24.1206E-03
+5.6050E-03,+7.1911433E+00,-24.1206E-03
+5.6150E-03,+6.4675252E+00,-24.1206E-03
+5.6250E-03,+5.5831031E+00,-24.1206E-03
+5.6350E-03,+4.6584800E+00,-24.1206E-03
+5.6450E-03,+3.8142589E+00,-23.7186E-03
+5.6550E-03,+3.1710428E+00,-23.7186E-03
+5.6650E-03,+2.6886308E+00,-23.7186E-03
+5.6750E-03,+2.5278268E+00,-23.7186E-03
+5.6850E-03,+2.6082288E+00,-23.7186E-03
+5.6950E-03,+3.0102388E+00,-23.3166E-03
+5.7050E-03,+3.7338569E+00,-23.3166E-03
+5.7150E-03,+4.6182790E+00,-23.3166E-03
+5.7250E-03,+5.5831031E+00,-22.9146E-03
+5.7350E-03,+6.5881282E+00,-22.9146E-03
+5.7450E-03,+7.3921483E+00,-23.3166E-03
+5.7550E-03,+7.9951634E+00,-22.9146E-03
+5.7650E-03,+8.3569724E+00,-22.9146E-03
+5.7750E-03,+8.2765704E+00,-22.5126E-03
+5.7850E-03,+7.9147614E+00,-22.9146E-03
+5.7950E-03,+7.2715453E+00,-22.5126E-03
+5.8050E-03,+6.3469222E+00,-22.5126E-03
+5.8150E-03,+5.3016961E+00,-22.1106E-03
+5.8250E-03,+4.2162690E+00,-22.1106E-03
+5.8350E-03,+3.3318469E+00,-22.1106E-03
+5.8450E-03,+2.7690328E+00,-22.1106E-03
+5.8550E-03,+2.4876258E+00,-21.7085E-03
+5.8650E-03,+2.6886308E+00,-22.1106E-03
+5.8750E-03,+3.2112438E+00,-21.7085E-03
+5.8850E-03,+4.1358669E+00,-21.7085E-03
+5.8950E-03,+5.1408921E+00,-21.3065E-03
+5.9050E-03,+6.3067212E+00,-21.7085E-03
+5.9150E-03,+7.3117463E+00,-21.3065E-03
+5.9250E-03,+7.9951634E+00,-20.9045E-03
+5.9350E-03,+8.3569724E+00,-21.3065E-03
+5.9450E-03,+8.2765704E+00,-20.9045E-03
+5.9550E-03,+7.7539574E+00,-20.5025E-03
+5.9650E-03,+6.8695353E+00,-20.9045E-03
+5.9750E-03,+5.7037061E+00,-20.5025E-03
+5.9850E-03,+4.5780780E+00,-20.5025E-03
+5.9950E-03,+3.5328519E+00,-20.5025E-03
+6.0050E-03,+2.8494348E+00,-20.1005E-03
+6.0150E-03,+2.5278268E+00,-20.1005E-03
+6.0250E-03,+2.6886308E+00,-20.1005E-03
+6.0350E-03,+3.3720479E+00,-19.6985E-03
+6.0450E-03,+4.3770730E+00,-20.1005E-03
+6.0550E-03,+5.5831031E+00,-19.2965E-03
+6.0650E-03,+6.7489322E+00,-19.6985E-03
+6.0750E-03,+7.7137564E+00,-19.2965E-03
+6.0850E-03,+8.2363694E+00,-19.2965E-03
+6.0950E-03,+8.3569724E+00,-19.2965E-03
+6.1050E-03,+7.9147614E+00,-18.8945E-03
+6.1150E-03,+6.9901383E+00,-18.4925E-03
+6.1250E-03,+5.7841081E+00,-18.4925E-03
+6.1350E-03,+4.5378770E+00,-18.4925E-03
+6.1450E-03,+3.4524499E+00,-18.4925E-03
+6.1550E-03,+2.7288318E+00,-18.0905E-03
+6.1650E-03,+2.4876258E+00,-18.4925E-03
+6.1750E-03,+2.8092338E+00,-17.6884E-03
+6.1850E-03,+3.6534549E+00,-17.6884E-03
+6.1950E-03,+4.8192840E+00,-17.2864E-03
+6.2050E-03,+6.1057162E+00,-17.2864E-03
+6.2150E-03,+7.2715453E+00,-17.2864E-03
+6.2250E-03,+8.0755654E+00,-16.8844E-03
+6.2350E-03,+8.3569724E+00,-16.8844E-03
+6.2450E-03,+8.0755654E+00,-16.8844E-03
+6.2550E-03,+7.2715453E+00,-16.4824E-03
+6.2650E-03,+6.1057162E+00,-16.0804E-03
+6.2750E-03,+4.8192840E+00,-16.0804E-03
+6.2850E-03,+3.5730529E+00,-16.0804E-03
+6.2950E-03,+2.7690328E+00,-15.6784E-03
+6.3050E-03,+2.4876258E+00,-15.2764E-03
+6.3150E-03,+2.8092338E+00,-15.2764E-03
+6.3250E-03,+3.6534549E+00,-15.2764E-03
+6.3350E-03,+4.9398870E+00,-15.6784E-03
+6.3450E-03,+6.2263192E+00,-15.2764E-03
+6.3550E-03,+7.3921483E+00,-14.8744E-03
+6.3650E-03,+8.1559674E+00,-14.8744E-03
+6.3750E-03,+8.3971734E+00,-14.8744E-03
+6.3850E-03,+7.9549624E+00,-14.4724E-03
+6.3950E-03,+6.9901383E+00,-14.0704E-03
+6.4050E-03,+5.7037061E+00,-13.6683E-03
+6.4150E-03,+4.3770730E+00,-13.6683E-03
+6.4250E-03,+3.2916458E+00,-13.6683E-03
+6.4350E-03,+2.6082288E+00,-13.6683E-03
+6.4450E-03,+2.5278268E+00,-13.2663E-03
+6.4550E-03,+3.1308418E+00,-12.8643E-03
+6.4650E-03,+4.2162690E+00,-12.8643E-03
+6.4750E-03,+5.5429021E+00,-12.8643E-03
+6.4850E-03,+6.8293343E+00,-12.4623E-03
+6.4950E-03,+7.8745604E+00,-12.4623E-03
+6.5050E-03,+8.3167714E+00,-12.0603E-03
+6.5150E-03,+8.2363694E+00,-12.0603E-03
+6.5250E-03,+7.5127513E+00,-11.2563E-03
+6.5350E-03,+6.2665202E+00,-11.6583E-03
+6.5450E-03,+4.9398870E+00,-11.2563E-03
+6.5550E-03,+3.6534549E+00,-11.2563E-03
+6.5650E-03,+2.8092338E+00,-10.8543E-03
+6.5750E-03,+2.4474248E+00,-10.4523E-03
+6.5850E-03,+2.8494348E+00,-10.4523E-03
+6.5950E-03,+3.7338569E+00,-10.0503E-03
+6.6050E-03,+5.0604900E+00,-10.0503E-03
+6.6150E-03,+6.4273242E+00,-9.6482E-03
+6.6250E-03,+7.5529523E+00,-9.6482E-03
+6.6350E-03,+8.2765704E+00,-9.6482E-03
+6.6450E-03,+8.3167714E+00,-9.2462E-03
+6.6550E-03,+7.7941584E+00,-8.8442E-03
+6.6650E-03,+6.7489322E+00,-8.8442E-03
+6.6750E-03,+5.3820981E+00,-8.8442E-03
+6.6850E-03,+4.0152639E+00,-8.4422E-03
+6.6950E-03,+2.9700378E+00,-8.0402E-03
+6.7050E-03,+2.5278268E+00,-8.0402E-03
+6.7150E-03,+2.6484298E+00,-7.6382E-03
+6.7250E-03,+3.3720479E+00,-7.6382E-03
+6.7350E-03,+4.5780780E+00,-7.2362E-03
+6.7450E-03,+5.9047111E+00,-7.2362E-03
+6.7550E-03,+7.1911433E+00,-7.2362E-03
+6.7650E-03,+8.0755654E+00,-6.8342E-03
+6.7750E-03,+8.3971734E+00,-6.8342E-03
+6.7850E-03,+8.0755654E+00,-6.4322E-03
+6.7950E-03,+7.2313443E+00,-6.4322E-03
+6.8050E-03,+6.0253142E+00,-6.0302E-03
+6.8150E-03,+4.6182790E+00,-5.6281E-03
+6.8250E-03,+3.4524499E+00,-5.2261E-03
+6.8350E-03,+2.6484298E+00,-4.8241E-03
+6.8450E-03,+2.5278268E+00,-5.2261E-03
+6.8550E-03,+2.8896358E+00,-4.8241E-03
+6.8650E-03,+3.8544599E+00,-4.8241E-03
+6.8750E-03,+5.1408921E+00,-4.4221E-03
+6.8850E-03,+6.4675252E+00,-4.0201E-03
+6.8950E-03,+7.5931533E+00,-4.0201E-03
+6.9050E-03,+8.2363694E+00,-3.6181E-03
+6.9150E-03,+8.3569724E+00,-3.6181E-03
+6.9250E-03,+7.8745604E+00,-3.2161E-03
+6.9350E-03,+6.8695353E+00,-2.8141E-03
+6.9450E-03,+5.6635051E+00,-3.2161E-03
+6.9550E-03,+4.2966710E+00,-2.8141E-03
+6.9650E-03,+3.2514448E+00,-2.8141E-03
+6.9750E-03,+2.5680278E+00,-2.4121E-03
+6.9850E-03,+2.5278268E+00,-2.4121E-03
+6.9950E-03,+2.9700378E+00,-2.0101E-03
+7.0050E-03,+3.9348619E+00,-2.0101E-03
+7.0150E-03,+5.2212941E+00,-2.0101E-03
+7.0250E-03,+6.4675252E+00,-804.0E-06
+7.0350E-03,+7.5127513E+00,-804.0E-06
+7.0450E-03,+8.2363694E+00,-804.0E-06
+7.0550E-03,+8.3569724E+00,-402.0E-06
+7.0650E-03,+7.9951634E+00,-402.0E-06
+7.0750E-03,+7.1509423E+00,-402.0E-06
+7.0850E-03,+5.9851132E+00,-402.0E-06
+7.0950E-03,+4.7388820E+00,+0.0E+00
+7.1050E-03,+3.6534549E+00,+0.0E+00
+7.1150E-03,+2.7690328E+00,+402.0E-06
+7.1250E-03,+2.4474248E+00,+804.0E-06
+7.1350E-03,+2.6484298E+00,+804.0E-06
